rx_order,tx_order,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_deg,elevation_error_deg,score,identity_order
"2,0,1,3","2,0,3,1",-53.0,2.0,-83.0,-3.0,0.8186304474059947,False
"2,0,1,3","2,1,0,3",-30.0,2.0,-60.0,-3.0,0.9233699534372493,False
"2,0,1,3","2,1,3,0",-60.0,2.0,-90.0,-3.0,0.37350778661707634,False
"2,0,1,3","2,3,0,1",30.0,2.0,0.0,-3.0,0.9233646719556695,False
"2,0,1,3","2,3,1,0",-60.0,2.0,-90.0,-3.0,0.3702719925331657,False
"2,0,1,3","3,0,1,2",30.0,2.0,0.0,-3.0,0.9233699534372491,False
"2,0,1,3","3,0,2,1",-60.0,2.0,-90.0,-3.0,0.37350778661707645,False
"2,0,1,3","3,1,0,2",-53.0,2.0,-83.0,-3.0,0.8139440365903658,False
"2,0,1,3","3,1,2,0",53.0,2.0,23.0,-3.0,0.8122328695424674,False
"2,0,1,3","3,2,0,1",-60.0,2.0,-90.0,-3.0,0.3702719925331657,False
"2,0,1,3","3,2,1,0",-30.0,2.0,-60.0,-3.0,0.9233857977488681,False
"2,0,3,1","0,1,2,3",30.0,0.0,0.0,-5.0,0.9095795181230784,False
"2,0,3,1","0,1,3,2",60.0,0.0,30.0,-5.0,0.36534845486148415,False
"2,0,3,1","0,2,1,3",-53.0,0.0,-83.0,-5.0,0.8001406782787691,False
"2,0,3,1","0,2,3,1",53.0,0.0,23.0,-5.0,0.8018032488759155,False
"2,0,3,1","0,3,1,2",60.0,0.0,30.0,-5.0,0.36854853524500947,False
"2,0,3,1","0,3,2,1",-30.0,0.0,-60.0,-5.0,0.9095795181230784,False
"2,0,3,1","1,0,2,3",60.0,0.0,30.0,-5.0,0.36534845486148426,False
"2,0,3,1","1,0,3,2",-30.0,0.0,-60.0,-5.0,0.9095795181230784,False
"2,0,3,1","1,2,0,3",60.0,0.0,30.0,-5.0,0.3685485352450096,False
"2,0,3,1","1,2,3,0",30.0,0.0,0.0,-5.0,0.9095795181230784,False
"2,0,3,1","1,3,0,2",53.0,0.0,23.0,-5.0,0.8064266939731535,False
"2,0,3,1","1,3,2,0",-53.0,0.0,-83.0,-5.0,0.801803248875916,False
"2,0,3,1","2,0,1,3",53.0,0.0,23.0,-5.0,0.801803248875916,False
"2,0,3,1","2,0,3,1",-53.0,0.0,-83.0,-5.0,0.8064266939731536,False
"2,0,3,1","2,1,0,3",-30.0,0.0,-60.0,-5.0,0.9095795181230784,False
"2,0,3,1","2,1,3,0",-60.0,0.0,-90.0,-5.0,0.3685485352450096,False
"2,0,3,1","2,3,0,1",30.0,0.0,0.0,-5.0,0.9095795181230784,False
"2,0,3,1","2,3,1,0",-60.0,0.0,-90.0,-5.0,0.36534845486148415,False
"2,0,3,1","3,0,1,2",30.0,0.0,0.0,-5.0,0.9095795181230784,False
"2,0,3,1","3,0,2,1",-60.0,0.0,-90.0,-5.0,0.36854853524500947,False
"2,0,3,1","3,1,0,2",-53.0,0.0,-83.0,-5.0,0.8018032488759159,False
"2,0,3,1","3,1,2,0",53.0,0.0,23.0,-5.0,0.8001406782787689,False
"2,0,3,1","3,2,0,1",-60.0,0.0,-90.0,-5.0,0.36534845486148426,False
"2,0,3,1","3,2,1,0",-30.0,0.0,-60.0,-5.0,0.9095795181230784,False
"2,1,0,3","0,1,2,3",30.0,1.0,0.0,-4.0,0.9130317330314851,False
"2,1,0,3","0,1,3,2",60.0,1.0,30.0,-4.0,0.36658135849737467,False
"2,1,0,3","0,2,1,3",-53.0,1.0,-83.0,-4.0,0.8031647257513075,False
"2,1,0,3","0,2,3,1",53.0,1.0,23.0,-4.0,0.8048393826823511,False
"2,1,0,3","0,3,1,2",60.0,1.0,30.0,-4.0,0.3697904068995491,False
"2,1,0,3","0,3,2,1",-30.0,1.0,-60.0,-4.0,0.913027816041496,False
"2,1,0,3","1,0,2,3",60.0,1.0,30.0,-4.0,0.36658135849737505,False
"2,1,0,3","1,0,3,2",-30.0,1.0,-60.0,-4.0,0.9130265103638364,False
"2,1,0,3","1,2,0,3",60.0,1.0,30.0,-4.0,0.369790406899549,False
"2,1,0,3","1,2,3,0",30.0,1.0,0.0,-4.0,0.9130278160414966,False
"2,1,0,3","1,3,0,2",53.0,1.0,23.0,-4.0,0.8094785931204771,False
"2,1,0,3","1,3,2,0",-53.0,1.0,-83.0,-4.0,0.8048393826823517,False
"2,1,0,3","2,0,1,3",53.0,1.0,23.0,-4.0,0.8048393826823517,False
"2,1,0,3","2,0,3,1",-53.0,1.0,-83.0,-4.0,0.8094785931204774,False
"2,1,0,3","2,1,0,3",-30.0,1.0,-60.0,-4.0,0.9130278160414964,False
"2,1,0,3","2,1,3,0",-60.0,1.0,-90.0,-4.0,0.3697904068995491,False
"2,1,0,3","2,3,0,1",30.0,1.0,0.0,-4.0,0.9130265103638371,False
"2,1,0,3","2,3,1,0",-60.0,1.0,-90.0,-4.0,0.3665813584973749,False
"2,1,0,3","3,0,1,2",30.0,1.0,0.0,-4.0,0.9130278160414962,False
"2,1,0,3","3,0,2,1",-60.0,1.0,-90.0,-4.0,0.3697904068995494,False
"2,1,0,3","3,1,0,2",-53.0,1.0,-83.0,-4.0,0.8048393826823519,False
"2,1,0,3","3,1,2,0",53.0,1.0,23.0,-4.0,0.8031647257513075,False
"2,1,0,3","3,2,0,1",-60.0,1.0,-90.0,-4.0,0.3665813584973749,False
"2,1,0,3","3,2,1,0",-30.0,1.0,-60.0,-4.0,0.9130317330314848,False
"2,1,3,0","0,1,2,3",30.0,-2.0,0.0,-7.0,0.9238452763720908,False
"2,1,3,0","0,1,3,2",60.0,-2.0,30.0,-7.0,0.3704562406185941,False
"2,1,3,0","0,2,1,3",-53.0,-2.0,-83.0,-7.0,0.8126370382458888,False
"2,1,3,0","0,2,3,1",53.0,-2.0,23.0,-7.0,0.8143490567739394,False
"2,1,3,0","0,3,1,2",60.0,-2.0,30.0,-7.0,0.37369364484012496,False
"2,1,3,0","0,3,2,1",-30.0,-2.0,-60.0,-7.0,0.9238294241763112,False
"2,1,3,0","1,0,2,3",60.0,-2.0,30.0,-7.0,0.3704562406185941,False
"2,1,3,0","1,0,3,2",-30.0,-2.0,-60.0,-7.0,0.9238241400666558,False
"2,1,3,0","1,2,0,3",60.0,-2.0,30.0,-7.0,0.37369364484012496,False
"2,1,3,0","1,2,3,0",30.0,-2.0,0.0,-7.0,0.9238294241763112,False
"2,1,3,0","1,3,0,2",53.0,-2.0,23.0,-7.0,0.8190377995569803,False
"2,1,3,0","1,3,2,0",-53.0,-2.0,-83.0,-7.0,0.814349056773939,False
"2,1,3,0","2,0,1,3",53.0,-2.0,23.0,-7.0,0.8143490567739388,False
"2,1,3,0","2,0,3,1",-53.0,-2.0,-83.0,-7.0,0.8190377995569801,False
"2,1,3,0","2,1,0,3",-30.0,-2.0,-60.0,-7.0,0.9238294241763109,False
"2,1,3,0","2,1,3,0",-60.0,-2.0,-90.0,-7.0,0.3736936448401248,False
"2,1,3,0","2,3,0,1",30.0,-2.0,0.0,-7.0,0.9238241400666554,False
"2,1,3,0","2,3,1,0",-60.0,-2.0,-90.0,-7.0,0.3704562406185941,False
"2,1,3,0","3,0,1,2",30.0,-2.0,0.0,-7.0,0.9238294241763106,False
"2,1,3,0","3,0,2,1",-60.0,-2.0,-90.0,-7.0,0.37369364484012507,False
"2,1,3,0","3,1,0,2",-53.0,-2.0,-83.0,-7.0,0.8143490567739394,False
"2,1,3,0","3,1,2,0",53.0,-2.0,23.0,-7.0,0.8126370382458886,False
"2,1,3,0","3,2,0,1",-60.0,-2.0,-90.0,-7.0,0.3704562406185941,False
"2,1,3,0","3,2,1,0",-30.0,-2.0,-60.0,-7.0,0.9238452763720906,False
"2,3,0,1","0,1,2,3",30.0,-3.0,0.0,-8.0,0.9413803768692383,False
"2,3,0,1","0,1,3,2",60.0,-3.0,30.0,-8.0,0.3766948160185799,False
"2,3,0,1","0,2,1,3",-53.0,-3.0,-83.0,-8.0,0.8279894885985591,False
"2,3,0,1","0,2,3,1",53.0,-3.0,23.0,-8.0,0.8297637483315424,False
"2,3,0,1","0,3,1,2",60.0,-3.0,30.0,-8.0,0.379977260623574,False
"2,3,0,1","0,3,2,1",-30.0,-3.0,-60.0,-8.0,0.9413440374960172,False
"2,3,0,1","1,0,2,3",60.0,-3.0,30.0,-8.0,0.3766948160185804,False
"2,3,0,1","1,0,3,2",-30.0,-3.0,-60.0,-8.0,0.9413319243125468,False
"2,3,0,1","1,2,0,3",60.0,-3.0,30.0,-8.0,0.37997726062357384,False
"2,3,0,1","1,2,3,0",30.0,-3.0,0.0,-8.0,0.941344037496017,False
"2,3,0,1","1,3,0,2",53.0,-3.0,23.0,-8.0,0.8345322885103447,False
"2,3,0,1","1,3,2,0",-53.0,-3.0,-83.0,-8.0,0.8297637483315424,False
"2,3,0,1","2,0,1,3",53.0,-3.0,23.0,-8.0,0.8297637483315431,False
"2,3,0,1","2,0,3,1",-53.0,-3.0,-83.0,-8.0,0.8345322885103447,False
"2,3,0,1","2,1,0,3",-30.0,-3.0,-60.0,-8.0,0.9413440374960168,False
"2,3,0,1","2,1,3,0",-60.0,-3.0,-90.0,-8.0,0.37997726062357373,False
"2,3,0,1","2,3,0,1",30.0,-3.0,0.0,-8.0,0.9413319243125472,False
"2,3,0,1","2,3,1,0",-60.0,-3.0,-90.0,-8.0,0.3766948160185801,False
"2,3,0,1","3,0,1,2",30.0,-3.0,0.0,-8.0,0.9413440374960168,False
"2,3,0,1","3,0,2,1",-60.0,-3.0,-90.0,-8.0,0.3799772606235744,False
"2,3,0,1","3,1,0,2",-53.0,-3.0,-83.0,-8.0,0.8297637483315429,False
"2,3,0,1","3,1,2,0",53.0,-3.0,23.0,-8.0,0.8279894885985594,False
"2,3,0,1","3,2,0,1",-60.0,-3.0,-90.0,-8.0,0.3766948160185799,False
"2,3,0,1","3,2,1,0",-30.0,-3.0,-60.0,-8.0,0.941380376869238,False
"2,3,1,0","0,1,2,3",30.0,-4.0,0.0,-9.0,0.9667393428825454,False
"2,3,1,0","0,1,3,2",60.0,-4.0,30.0,-9.0,0.38570185821433955,False
"2,3,1,0","0,2,1,3",-54.0,-4.0,-84.0,-9.0,0.8503368333737077,False
"2,3,1,0","0,2,3,1",53.0,-4.0,23.0,-9.0,0.8520469961069339,False
"2,3,1,0","0,3,1,2",60.0,-4.0,30.0,-9.0,0.38904909870784204,False
"2,3,1,0","0,3,2,1",-30.0,-4.0,-60.0,-9.0,0.966673012102808,False
"2,3,1,0","1,0,2,3",60.0,-4.0,30.0,-9.0,0.38570185821433955,False
"2,3,1,0","1,0,3,2",-30.0,-4.0,-60.0,-9.0,0.9666509018087964,False
"2,3,1,0","1,2,0,3",60.0,-4.0,30.0,-9.0,0.38904909870784216,False
"2,3,1,0","1,2,3,0",30.0,-4.0,0.0,-9.0,0.9666730121028082,False
"2,3,1,0","1,3,0,2",53.0,-4.0,23.0,-9.0,0.8569307559362414,False
"2,3,1,0","1,3,2,0",-53.0,-4.0,-83.0,-9.0,0.8520469961069344,False
"2,3,1,0","2,0,1,3",53.0,-4.0,23.0,-9.0,0.8520469961069344,False
"2,3,1,0","2,0,3,1",-53.0,-4.0,-83.0,-9.0,0.8569307559362416,False
"2,3,1,0","2,1,0,3",-30.0,-4.0,-60.0,-9.0,0.9666730121028082,False
"2,3,1,0","2,1,3,0",-60.0,-4.0,-90.0,-9.0,0.38904909870784177,False
"2,3,1,0","2,3,0,1",30.0,-4.0,0.0,-9.0,0.9666509018087962,False
"2,3,1,0","2,3,1,0",-60.0,-4.0,-90.0,-9.0,0.3857018582143397,False
"2,3,1,0","3,0,1,2",30.0,-4.0,0.0,-9.0,0.966673012102808,False
"2,3,1,0","3,0,2,1",-60.0,-4.0,-90.0,-9.0,0.38904909870784216,False
"2,3,1,0","3,1,0,2",-53.0,-4.0,-83.0,-9.0,0.8520469961069339,False
"2,3,1,0","3,1,2,0",54.0,-4.0,24.0,-9.0,0.8503368333737077,False
"2,3,1,0","3,2,0,1",-60.0,-4.0,-90.0,-9.0,0.38570185821433944,False
"2,3,1,0","3,2,1,0",-30.0,-4.0,-60.0,-9.0,0.9667393428825456,False
"3,0,1,2","0,1,2,3",30.0,-1.0,0.0,-6.0,0.9130317330314851,False
"3,0,1,2","0,1,3,2",60.0,-1.0,30.0,-6.0,0.3665813584973748,False
"3,0,1,2","0,2,1,3",-53.0,-1.0,-83.0,-6.0,0.8031647257513076,False
"3,0,1,2","0,2,3,1",53.0,-1.0,23.0,-6.0,0.8048393826823514,False
"3,0,1,2","0,3,1,2",60.0,-1.0,30.0,-6.0,0.3697904068995493,False
"3,0,1,2","0,3,2,1",-30.0,-1.0,-60.0,-6.0,0.9130278160414964,False
"3,0,1,2","1,0,2,3",60.0,-1.0,30.0,-6.0,0.3665813584973748,False
"3,0,1,2","1,0,3,2",-30.0,-1.0,-60.0,-6.0,0.9130265103638369,False
"3,0,1,2","1,2,0,3",60.0,-1.0,30.0,-6.0,0.3697904068995493,False
"3,0,1,2","1,2,3,0",30.0,-1.0,0.0,-6.0,0.9130278160414966,False
"3,0,1,2","1,3,0,2",53.0,-1.0,23.0,-6.0,0.8094785931204769,False
"3,0,1,2","1,3,2,0",-53.0,-1.0,-83.0,-6.0,0.8048393826823513,False
"3,0,1,2","2,0,1,3",53.0,-1.0,23.0,-6.0,0.8048393826823517,False
"3,0,1,2","2,0,3,1",-53.0,-1.0,-83.0,-6.0,0.8094785931204771,False
"3,0,1,2","2,1,0,3",-30.0,-1.0,-60.0,-6.0,0.9130278160414966,False
"3,0,1,2","2,1,3,0",-60.0,-1.0,-90.0,-6.0,0.369790406899549,False
"3,0,1,2","2,3,0,1",30.0,-1.0,0.0,-6.0,0.9130265103638369,False
"3,0,1,2","2,3,1,0",-60.0,-1.0,-90.0,-6.0,0.36658135849737505,False
"3,0,1,2","3,0,1,2",30.0,-1.0,0.0,-6.0,0.9130278160414966,False
"3,0,1,2","3,0,2,1",-60.0,-1.0,-90.0,-6.0,0.3697904068995493,False
"3,0,1,2","3,1,0,2",-53.0,-1.0,-83.0,-6.0,0.8048393826823517,False
"3,0,1,2","3,1,2,0",53.0,-1.0,23.0,-6.0,0.8031647257513073,False
"3,0,1,2","3,2,0,1",-60.0,-1.0,-90.0,-6.0,0.3665813584973748,False
"3,0,1,2","3,2,1,0",-30.0,-1.0,-60.0,-6.0,0.9130317330314849,False
"3,0,2,1","0,1,2,3",30.0,-2.0,0.0,-7.0,0.9238452763720901,False
"3,0,2,1","0,1,3,2",60.0,-2.0,30.0,-7.0,0.37045624061859395,False
"3,0,2,1","0,2,1,3",-53.0,-2.0,-83.0,-7.0,0.8126370382458886,False
"3,0,2,1","0,2,3,1",53.0,-2.0,23.0,-7.0,0.814349056773939,False
"3,0,2,1","0,3,1,2",60.0,-2.0,30.0,-7.0,0.3736936448401248,False
"3,0,2,1","0,3,2,1",-30.0,-2.0,-60.0,-7.0,0.923829424176311,False
"3,0,2,1","1,0,2,3",60.0,-2.0,30.0,-7.0,0.3704562406185941,False
"3,0,2,1","1,0,3,2",-30.0,-2.0,-60.0,-7.0,0.9238241400666554,False
"3,0,2,1","1,2,0,3",60.0,-2.0,30.0,-7.0,0.37369364484012507,False
"3,0,2,1","1,2,3,0",30.0,-2.0,0.0,-7.0,0.9238294241763109,False
"3,0,2,1","1,3,0,2",53.0,-2.0,23.0,-7.0,0.8190377995569805,False
"3,0,2,1","1,3,2,0",-53.0,-2.0,-83.0,-7.0,0.814349056773939,False
"3,0,2,1","2,0,1,3",53.0,-2.0,23.0,-7.0,0.8143490567739392,False
"3,0,2,1","2,0,3,1",-53.0,-2.0,-83.0,-7.0,0.8190377995569803,False
"3,0,2,1","2,1,0,3",-30.0,-2.0,-60.0,-7.0,0.9238294241763109,False
"3,0,2,1","2,1,3,0",-60.0,-2.0,-90.0,-7.0,0.3736936448401248,False
"3,0,2,1","2,3,0,1",30.0,-2.0,0.0,-7.0,0.9238241400666554,False
"3,0,2,1","2,3,1,0",-60.0,-2.0,-90.0,-7.0,0.37045624061859433,False
"3,0,2,1","3,0,1,2",30.0,-2.0,0.0,-7.0,0.923829424176311,False
"3,0,2,1","3,0,2,1",-60.0,-2.0,-90.0,-7.0,0.37369364484012496,False
"3,0,2,1","3,1,0,2",-53.0,-2.0,-83.0,-7.0,0.814349056773939,False
"3,0,2,1","3,1,2,0",53.0,-2.0,23.0,-7.0,0.8126370382458888,False
"3,0,2,1","3,2,0,1",-60.0,-2.0,-90.0,-7.0,0.37045624061859395,False
"3,0,2,1","3,2,1,0",-30.0,-2.0,-60.0,-7.0,0.923845276372091,False
"3,1,0,2","0,1,2,3",30.0,-2.0,0.0,-7.0,0.9233857977488678,False
"3,1,0,2","0,1,3,2",60.0,-2.0,30.0,-7.0,0.3702719925331657,False
"3,1,0,2","0,2,1,3",-53.0,-2.0,-83.0,-7.0,0.8122328695424674,False
"3,1,0,2","0,2,3,1",53.0,-2.0,23.0,-7.0,0.8139440365903662,False
"3,1,0,2","0,3,1,2",60.0,-2.0,30.0,-7.0,0.37350778661707634,False
"3,1,0,2","0,3,2,1",-30.0,-2.0,-60.0,-7.0,0.9233699534372491,False
"3,1,0,2","1,0,2,3",60.0,-2.0,30.0,-7.0,0.3702719925331657,False
"3,1,0,2","1,0,3,2",-30.0,-2.0,-60.0,-7.0,0.9233646719556697,False
"3,1,0,2","1,2,0,3",60.0,-2.0,30.0,-7.0,0.37350778661707645,False
"3,1,0,2","1,2,3,0",30.0,-2.0,0.0,-7.0,0.9233699534372495,False
"3,1,0,2","1,3,0,2",53.0,-2.0,23.0,-7.0,0.8186304474059949,False
"3,1,0,2","1,3,2,0",-53.0,-2.0,-83.0,-7.0,0.8139440365903658,False
"3,1,0,2","2,0,1,3",53.0,-2.0,23.0,-7.0,0.8139440365903658,False
"3,1,0,2","2,0,3,1",-53.0,-2.0,-83.0,-7.0,0.8186304474059947,False
"3,1,0,2","2,1,0,3",-30.0,-2.0,-60.0,-7.0,0.9233699534372491,False
"3,1,0,2","2,1,3,0",-60.0,-2.0,-90.0,-7.0,0.3735077866170762,False
"3,1,0,2","2,3,0,1",30.0,-2.0,0.0,-7.0,0.92336467195567,False
"3,1,0,2","2,3,1,0",-60.0,-2.0,-90.0,-7.0,0.37027199253316556,False
"3,1,0,2","3,0,1,2",30.0,-2.0,0.0,-7.0,0.9233699534372493,False
"3,1,0,2","3,0,2,1",-60.0,-2.0,-90.0,-7.0,0.37350778661707634,False
"3,1,0,2","3,1,0,2",-53.0,-2.0,-83.0,-7.0,0.8139440365903662,False
"3,1,0,2","3,1,2,0",53.0,-2.0,23.0,-7.0,0.8122328695424677,False
"3,1,0,2","3,2,0,1",-60.0,-2.0,-90.0,-7.0,0.3702719925331654,False
"3,1,0,2","3,2,1,0",-30.0,-2.0,-60.0,-7.0,0.9233857977488678,False
"3,1,2,0","0,1,2,3",30.0,-4.0,0.0,-9.0,0.9666948456350056,False
"3,1,2,0","0,1,3,2",60.0,-4.0,30.0,-9.0,0.38568410506175743,False
"3,1,2,0","0,2,1,3",-54.0,-4.0,-84.0,-9.0,0.8502976939212327,False
"3,1,2,0","0,2,3,1",53.0,-4.0,23.0,-9.0,0.8520077779387893,False
"3,1,2,0","0,3,1,2",60.0,-4.0,30.0,-9.0,0.38903119148788895,False
"3,1,2,0","0,3,2,1",-30.0,-4.0,-60.0,-9.0,0.9666285179083532,False
"3,1,2,0","1,0,2,3",60.0,-4.0,30.0,-9.0,0.38568410506175743,False
"3,1,2,0","1,0,3,2",-30.0,-4.0,-60.0,-9.0,0.9666064086320383,False
"3,1,2,0","1,2,0,3",60.0,-4.0,30.0,-9.0,0.3890311914878891,False
"3,1,2,0","1,2,3,0",30.0,-4.0,0.0,-9.0,0.9666285179083535,False
"3,1,2,0","1,3,0,2",53.0,-4.0,23.0,-9.0,0.8568913129775452,False
"3,1,2,0","1,3,2,0",-53.0,-4.0,-83.0,-9.0,0.8520077779387898,False
"3,1,2,0","2,0,1,3",53.0,-4.0,23.0,-9.0,0.8520077779387898,False
"3,1,2,0","2,0,3,1",-53.0,-4.0,-83.0,-9.0,0.8568913129775452,False
"3,1,2,0","2,1,0,3",-30.0,-4.0,-60.0,-9.0,0.9666285179083535,False
"3,1,2,0","2,1,3,0",-60.0,-4.0,-90.0,-9.0,0.38903119148788895,False
"3,1,2,0","2,3,0,1",30.0,-4.0,0.0,-9.0,0.9666064086320381,False
"3,1,2,0","2,3,1,0",-60.0,-4.0,-90.0,-9.0,0.38568410506175743,False
"3,1,2,0","3,0,1,2",30.0,-4.0,0.0,-9.0,0.9666285179083528,False
"3,1,2,0","3,0,2,1",-60.0,-4.0,-90.0,-9.0,0.3890311914878891,False
"3,1,2,0","3,1,0,2",-53.0,-4.0,-83.0,-9.0,0.8520077779387898,False
"3,1,2,0","3,1,2,0",54.0,-4.0,24.0,-9.0,0.8502976939212327,False
"3,1,2,0","3,2,0,1",-60.0,-4.0,-90.0,-9.0,0.38568410506175727,False
"3,1,2,0","3,2,1,0",-30.0,-4.0,-60.0,-9.0,0.9666948456350059,False
"3,2,0,1","0,1,2,3",30.0,-4.0,0.0,-9.0,0.9667393428825456,False
"3,2,0,1","0,1,3,2",60.0,-4.0,30.0,-9.0,0.38570185821433944,False
"3,2,0,1","0,2,1,3",-54.0,-4.0,-84.0,-9.0,0.8503368333737077,False
"3,2,0,1","0,2,3,1",53.0,-4.0,23.0,-9.0,0.8520469961069341,False
"3,2,0,1","0,3,1,2",60.0,-4.0,30.0,-9.0,0.38904909870784204,False
"3,2,0,1","0,3,2,1",-30.0,-4.0,-60.0,-9.0,0.966673012102808,False
"3,2,0,1","1,0,2,3",60.0,-4.0,30.0,-9.0,0.3857018582143397,False
"3,2,0,1","1,0,3,2",-30.0,-4.0,-60.0,-9.0,0.9666509018087964,False
"3,2,0,1","1,2,0,3",60.0,-4.0,30.0,-9.0,0.3890490987078423,False
"3,2,0,1","1,2,3,0",30.0,-4.0,0.0,-9.0,0.966673012102808,False
"3,2,0,1","1,3,0,2",53.0,-4.0,23.0,-9.0,0.8569307559362414,False
"3,2,0,1","1,3,2,0",-53.0,-4.0,-83.0,-9.0,0.8520469961069344,False
"3,2,0,1","2,0,1,3",53.0,-4.0,23.0,-9.0,0.8520469961069344,False
"3,2,0,1","2,0,3,1",-53.0,-4.0,-83.0,-9.0,0.8569307559362414,False
"3,2,0,1","2,1,0,3",-30.0,-4.0,-60.0,-9.0,0.9666730121028084,False
"3,2,0,1","2,1,3,0",-60.0,-4.0,-90.0,-9.0,0.38904909870784204,False
"3,2,0,1","2,3,0,1",30.0,-4.0,0.0,-9.0,0.9666509018087966,False
"3,2,0,1","2,3,1,0",-60.0,-4.0,-90.0,-9.0,0.38570185821433955,False
"3,2,0,1","3,0,1,2",30.0,-4.0,0.0,-9.0,0.9666730121028082,False
"3,2,0,1","3,0,2,1",-60.0,-4.0,-90.0,-9.0,0.3890490987078423,False
"3,2,0,1","3,1,0,2",-53.0,-4.0,-83.0,-9.0,0.8520469961069347,False
"3,2,0,1","3,1,2,0",54.0,-4.0,24.0,-9.0,0.8503368333737081,False
"3,2,0,1","3,2,0,1",-60.0,-4.0,-90.0,-9.0,0.38570185821433944,False
"3,2,0,1","3,2,1,0",-30.0,-4.0,-60.0,-9.0,0.9667393428825454,False
"3,2,1,0","0,1,2,3",30.0,-5.0,0.0,-10.0,1.0,False
"3,2,1,0","0,1,3,2",60.0,-4.0,30.0,-9.0,0.3974816826992697,False
"3,2,1,0","0,2,1,3",-54.0,-5.0,-84.0,-10.0,0.8796864624707454,False
"3,2,1,0","0,2,3,1",53.0,-5.0,23.0,-10.0,0.8812549837371024,False
"3,2,1,0","0,3,1,2",60.0,-4.0,30.0,-9.0,0.40093115216751674,False
"3,2,1,0","0,3,2,1",-30.0,-5.0,-60.0,-10.0,0.9998928188142385,False
"3,2,1,0","1,0,2,3",60.0,-4.0,30.0,-9.0,0.39748168269926987,False
"3,2,1,0","1,0,3,2",-30.0,-5.0,-60.0,-10.0,0.9998570917523177,False
"3,2,1,0","1,2,0,3",60.0,-4.0,30.0,-9.0,0.4009311521675166,False
"3,2,1,0","1,2,3,0",30.0,-5.0,0.0,-10.0,0.9998928188142383,False
"3,2,1,0","1,3,0,2",54.0,-5.0,24.0,-10.0,0.8863292127433677,False
"3,2,1,0","1,3,2,0",-53.0,-5.0,-83.0,-10.0,0.881254983737102,False
"3,2,1,0","2,0,1,3",53.0,-5.0,23.0,-10.0,0.8812549837371026,False
"3,2,1,0","2,0,3,1",-54.0,-5.0,-84.0,-10.0,0.8863292127433677,False
"3,2,1,0","2,1,0,3",-30.0,-5.0,-60.0,-10.0,0.9998928188142383,False
"3,2,1,0","2,1,3,0",-60.0,-4.0,-90.0,-9.0,0.4009311521675166,False
"3,2,1,0","2,3,0,1",30.0,-5.0,0.0,-10.0,0.9998570917523177,False
"3,2,1,0","2,3,1,0",-60.0,-4.0,-90.0,-9.0,0.3974816826992697,False
"3,2,1,0","3,0,1,2",30.0,-5.0,0.0,-10.0,0.9998928188142385,False
"3,2,1,0","3,0,2,1",-60.0,-4.0,-90.0,-9.0,0.4009311521675169,False
"3,2,1,0","3,1,0,2",-53.0,-5.0,-83.0,-10.0,0.8812549837371022,False
"3,2,1,0","3,1,2,0",54.0,-5.0,24.0,-10.0,0.8796864624707454,False
"3,2,1,0","3,2,0,1",-60.0,-4.0,-90.0,-9.0,0.3974816826992697,False
"3,2,1,0","3,2,1,0",-30.0,-5.0,-60.0,-10.0,1.0000000000000004,False
